"_id","area","y2008","y2017","total_ids"
"p002995","cl",1,0,1
"p002996","cl",1,1,2
"p002997","cl",0,1,1
"p002998","cl",1,1,2
"p002999","cl",1,1,2
"p003000","cl",1,2,3
"p003001","cl",1,1,2
"p003002","cl",1,1,2
"p003003","cl",1,1,2
"p003004","cl",1,1,2
"p003005","cl",1,1,2
"p003006","cl",1,1,2
"p003007","cl",1,1,2
"p003008","cl",2,2,4
"p003009","cl",1,1,2
"p003010","cl",1,1,2
"p003011","cl",2,2,4
"p003012","cl",1,1,2
"p003013","cl",1,4,5
"p003014","cl",5,1,6
"p003015","cl",1,1,2
"p003016","cl",1,1,2
"p003017","cl",1,1,2
"p003018","cl",1,3,4
"p003019","cl",2,1,3
"p003020","cl",1,1,2
"p003021","cl",1,4,5
"p003022","cl",3,1,4
"p003023","cl",1,3,4
"p003024","cl",3,1,4
"p003025","cl",1,1,2
"p003026","cl",2,1,3
"p003027","cl",1,1,2
"p003028","cl",1,0,1
"p003029","cl",1,1,2
"p003030","cl",1,1,2
"p003031","cl",1,1,2
"p003032","cl",1,1,2
"p003033","cl",1,2,3
"p003034","cl",1,2,3
"p003035","cl",1,1,2
"p003036","cl",1,1,2
"p003037","cl",1,2,3
"p003038","cl",2,2,4
"p003039","cl",2,2,4
"p003040","cl",2,1,3
"p003041","cl",1,3,4
"p003042","cl",1,1,2
"p003043","cl",1,1,2
"p003044","cl",0,2,2
"p003045","cl",2,1,3
"p003046","cl",1,3,4
"p003047","cl",1,1,2
"p003048","cl",1,1,2
"p003049","cl",1,1,2
"p003050","cl",1,2,3
"p003051","cl",1,1,2
"p003052","cl",2,1,3
"p003053","cl",1,1,2
"p003054","cl",1,1,2
"p003055","cl",1,1,2
"p003056","cl",2,1,3
"p003057","cl",1,1,2
"p003058","cl",2,1,3
"p003059","cl",2,1,3
"p003060","cl",1,2,3
"p003061","cl",1,1,2
"p003062","cl",2,2,4
"p003063","cl",1,1,2
"p003064","cl",1,1,2
"p003065","cl",1,1,2
"p003066","cl",1,1,2
"p003067","cl",1,1,2
"p003068","cl",1,1,2
"p003069","cl",2,1,3
"p003070","cl",1,1,2
"p003071","cl",1,1,2
"p003072","cl",1,1,2
"p003073","cl",1,2,3
"p003074","cl",2,1,3
"p003075","cl",1,1,2
"p003076","cl",1,2,3
"p003077","cl",1,1,2
"p003078","cl",1,1,2
"p003079","cl",1,1,2
"p003080","cl",1,1,2
"p003081","cl",1,1,2
"p003082","cl",1,2,3
"p003083","cl",1,1,2
"p003084","cl",1,1,2
"p003085","cl",1,1,2
"p003086","cl",1,1,2
"p003087","cl",2,1,3
"p003088","cl",1,1,2
"p003089","cl",1,2,3
"p003090","cl",1,1,2
"p003091","cl",1,1,2
"p003092","cl",2,1,3
"p003093","cl",2,2,4
"p003094","cl",1,1,2
"p003095","cl",2,1,3
"p003096","cl",1,1,2
"p003097","cl",1,1,2
"p003098","cl",2,1,3
"p003099","cl",1,1,2
"p003100","cl",2,1,3
"p003101","cl",1,1,2
"p003102","cl",2,1,3
"p003103","cl",1,1,2
"p003104","cl",1,1,2
"p003105","cl",1,2,3
"p003106","cl",2,1,3
"p003107","cl",4,1,5
"p003108","cl",1,2,3
"p003109","cl",1,1,2
"p003110","cl",1,1,2
"p003111","cl",2,1,3
"p003112","cl",1,1,2
"p003113","cl",1,1,2
"p003114","cl",1,1,2
"p003115","cl",3,1,4
"p003116","cl",1,2,3
"p003117","cl",2,1,3
"p003118","cl",2,1,3
"p003119","cl",1,3,4
"p003120","cl",1,1,2
"p003121","cl",1,1,2
"p003122","cl",1,2,3
"p003123","cl",1,1,2
"p003124","cl",1,1,2
"p003125","cl",1,1,2
"p003126","cl",2,1,3
"p003127","cl",1,0,1
"p003128","cl",1,2,3
"p003129","cl",3,1,4
"p003130","cl",1,2,3
"p003131","cl",1,1,2
"p003132","cl",1,1,2
"p003133","cl",1,1,2
"p003134","cl",1,1,2
"p003135","cl",1,2,3
"p003136","cl",2,1,3
"p003137","cl",1,1,2
"p003138","cl",1,1,2
"p003139","cl",1,1,2
"p003140","cl",1,1,2
"p003141","cl",2,1,3
"p003142","cl",1,1,2
"p003143","cl",1,2,3
"p003144","cl",1,1,2
"p003145","cl",1,1,2
"p003146","cl",2,1,3
"p003147","cl",1,1,2
"p003148","cl",1,2,3
"p003149","cl",1,1,2
"p003150","cl",1,2,3
"p003151","cl",1,1,2
"p003152","cl",1,1,2
"p003153","cl",1,1,2
"p003154","cl",1,1,2
"p003155","cl",1,1,2
"p003156","cl",3,2,5
"p003157","cl",1,1,2
"p003158","cl",1,1,2
"p003159","cl",1,3,4
"p003160","cl",1,1,2
"p003161","cl",1,1,2
"p003162","cl",1,3,4
"p003163","cl",1,2,3
"p003164","cl",2,1,3
"p003165","cl",2,1,3
"p003166","cl",1,1,2
"p003167","cl",1,1,2
"p003168","cl",1,1,2
"p003169","cl",2,1,3
"p003170","cl",2,1,3
"p003171","cl",3,1,4
"p003172","cl",1,1,2
"p003173","cl",1,1,2
"p003174","cl",3,1,4
"p003175","cl",1,1,2
"p003176","cl",1,2,3
"p003177","cl",1,1,2
"p003178","cl",1,1,2
"p003179","cl",1,1,2
"p003180","cl",1,1,2
"p003181","cl",1,1,2
"p003182","cl",1,1,2
"p003183","cl",2,1,3
"p003184","cl",1,1,2
"p003185","cl",3,1,4
"p003186","cl",1,2,3
"p003187","cl",1,1,2
"p003188","cl",2,1,3
"p003189","cl",2,1,3
"p003190","cl",2,2,4
"p003191","cl",1,1,2
"p003192","cl",1,1,2
"p003193","cl",1,2,3
"p003194","cl",3,1,4
"p003195","cl",1,1,2
"p003196","cl",1,1,2
"p003197","cl",2,1,3
"p003198","cl",1,1,2
"p003199","cl",1,1,2
"p003200","cl",1,1,2
"p003201","cl",1,1,2
"p003202","cl",2,2,4
"p003203","cl",2,1,3
"p003204","cl",0,0,0
"p003205","cl",2,1,3
"p003206","cl",1,1,2
"p003207","cl",1,1,2
"p003208","cl",1,1,2
"p003209","cl",1,1,2
"p003210","cl",1,2,3
"p003211","cl",1,1,2
"p003212","cl",3,1,4
"p003213","cl",1,1,2
"p003214","cl",1,1,2
"p003215","cl",2,1,3
"p003216","cl",1,1,2
"p003217","cl",1,1,2
"p003218","cl",1,1,2
"p003219","cl",2,1,3
"p003220","cl",2,1,3
"p003221","cl",1,3,4
"p003222","cl",1,2,3
"p003223","cl",2,1,3
"p003224","cl",1,1,2
"p003225","cl",1,1,2
"p003226","cl",2,1,3
"p003227","cl",1,1,2
"p003228","cl",1,2,3
"p003229","cl",1,1,2
"p003230","cl",1,1,2
"p003231","cl",2,1,3
"p003232","cl",2,1,3
"p003233","cl",2,2,4
"p003234","cl",1,1,2
"p003235","cl",1,1,2
"p003236","cl",1,2,3
"p003237","cl",1,1,2
"p003238","cl",1,1,2
"p003239","cl",1,1,2
"p003240","cl",1,2,3
"p003241","cl",1,2,3
"p003242","cl",1,2,3
"p003243","cl",1,1,2
"p003244","cl",1,1,2
"p003245","cl",1,1,2
"p003246","cl",1,1,2
"p003247","cl",2,1,3
"p003248","cl",1,2,3
"p003249","cl",1,1,2
"p003250","cl",1,1,2
"p003251","cl",1,2,3
"p003252","cl",1,1,2
"p003253","cl",1,1,2
"p003254","cl",1,2,3
"p003255","cl",1,1,2
"p003256","cl",2,1,3
"p003257","cl",1,1,2
"p003258","cl",1,2,3
"p003259","cl",2,2,4
"p003260","cl",0,1,1
"p003261","cl",0,1,1
"p003262","cl",1,1,2
"p003263","cl",1,1,2
"p003264","cl",1,2,3
"p003265","cl",1,1,2
"p003266","cl",1,2,3
"p003267","cl",0,1,1
"p003268","cl",1,1,2
"p003269","cl",1,2,3
"p003270","cl",1,1,2
"p003271","cl",1,1,2
"p003272","cl",1,1,2
"p003273","cl",1,1,2
"p003274","cl",2,0,2
"p003275","cl",1,1,2
"p003276","cl",1,1,2
"p003277","cl",3,1,4
"p003278","cl",1,1,2
"p003279","cl",1,1,2
"p003280","cl",1,1,2
"p003281","cl",1,1,2
"p003282","cl",1,2,3
"p003283","cl",1,2,3
"p003284","cl",1,1,2
"p003285","cl",0,1,1
"p003286","cl",1,1,2
"p003287","cl",1,1,2
"p003288","cl",1,1,2
"p003289","cl",1,1,2
"p003290","cl",1,1,2
"p003291","cl",3,1,4
"p003292","cl",1,1,2
"p003293","cl",2,1,3
"p003294","cl",1,1,2
"p003295","cl",1,1,2
"p003296","cl",2,1,3
"p003297","cl",2,1,3
"p003298","cl",2,1,3
"p003299","cl",1,1,2
"p003300","cl",2,1,3
"p003301","cl",2,1,3
"p003302","cl",1,1,2
"p003303","cl",1,2,3
"p003304","cl",1,1,2
"p003305","cl",1,1,2
"p003306","cl",1,2,3
"p003307","cl",1,1,2
"p003308","cl",1,1,2
"p003309","cl",1,2,3
"p003310","cl",1,1,2
"p003311","cl",1,1,2
"p003312","cl",1,2,3
"p003313","cl",1,2,3
"p003314","cl",1,1,2
"p003315","cl",1,1,2
"p003316","cl",1,1,2
"p003317","cl",1,2,3
"p003318","cl",1,1,2
"p003319","cl",2,1,3
"p003320","cl",1,2,3
"p003321","cl",1,1,2
"p003322","cl",1,1,2
"p003323","cl",1,1,2
"p003324","cl",1,2,3
"p003325","cl",1,1,2
"p003326","cl",1,1,2
"p003327","cl",1,2,3
"p003328","cl",1,2,3
"p003329","cl",1,1,2
"p003330","cl",1,1,2
"p003331","cl",2,1,3
"p003332","cl",1,1,2
"p003333","cl",1,2,3
"p003334","cl",2,1,3
"p003335","cl",1,1,2
"p003336","cl",2,1,3
"p003337","cl",1,1,2
"p003338","cl",1,1,2
"p003339","cl",1,1,2
"p003340","cl",1,1,2
"p003341","cl",2,1,3
"p003342","cl",1,1,2
"p003343","cl",1,1,2
"p003344","cl",1,1,2
"p003345","cl",1,1,2
"p003346","cl",1,1,2
"p003347","cl",2,1,3
"p003348","cl",1,1,2
"p003349","cl",1,1,2
"p003350","cl",2,1,3
"p003351","cl",1,2,3
"p003352","cl",1,2,3
"p003353","cl",2,1,3
"p003354","cl",1,1,2
"p003355","cl",1,1,2
"p003356","cl",1,1,2
"p003357","cl",1,1,2
"p003358","cl",1,1,2
"p003359","cl",1,1,2
"p003360","cl",1,1,2
"p003361","cl",2,1,3
"p003362","cl",1,1,2
"p003363","cl",1,1,2
"p003364","cl",0,1,1
"p003365","cl",2,1,3
"p003366","cl",1,1,2
"p003367","cl",1,1,2
"p003368","cl",1,1,2
"p003369","cl",2,1,3
"p003370","cl",2,1,3
"p003371","cl",1,1,2
"p003372","cl",1,1,2
"p003373","cl",1,2,3
"p003374","cl",1,2,3
"p003375","cl",1,1,2
"p003376","cl",1,1,2
"p003377","cl",1,2,3
"p003378","cl",1,1,2
"p003379","cl",1,1,2
"p003380","cl",1,1,2
"p003381","cl",1,1,2
"p003382","cl",1,1,2
"p003383","cl",1,1,2
"p003384","cl",1,1,2
"p003385","cl",2,1,3
"p003386","cl",1,1,2
"p003387","cl",2,1,3
"p003388","cl",1,1,2
"p003389","cl",1,1,2
"p003390","cl",1,2,3
"p003391","cl",1,1,2
"p003392","cl",1,1,2
"p003393","cl",1,1,2
"p003394","cl",1,1,2
"p003395","cl",1,1,2
"p003396","cl",1,1,2
"p003397","cl",1,1,2
"p003398","cl",1,1,2
"p003399","cl",1,1,2
"p003400","cl",1,1,2
"p003401","cl",1,1,2
"p003402","cl",2,1,3
"p003403","cl",1,1,2
"p003404","cl",1,1,2
"p003405","cl",1,1,2
"p003406","cl",1,2,3
"p003407","cl",2,1,3
"p003408","cl",1,3,4
"p003409","cl",1,1,2
"p003410","cl",1,1,2
"p003411","cl",1,1,2
"p003412","cl",1,1,2
"p003413","cl",1,1,2
"p003414","cl",4,1,5
"p003415","cl",2,2,4
"p003416","cl",1,1,2
"p003417","cl",1,2,3
"p003418","cl",1,1,2
"p003419","cl",2,1,3
"p003420","cl",1,1,2
"p003421","cl",1,1,2
"p003422","cl",1,3,4
"p003423","cl",2,1,3
"p003424","cl",1,2,3
"p003425","cl",1,1,2
"p003426","cl",1,1,2
"p003427","cl",1,1,2
"p003428","cl",1,1,2
"p003429","cl",1,1,2
"p003430","cl",1,1,2
"p003431","cl",1,1,2
"p003432","cl",1,1,2
"p003433","cl",1,1,2
"p003434","cl",1,1,2
"p003435","cl",1,1,2
"p003436","cl",1,2,3
"p003437","cl",1,1,2
"p003438","cl",1,1,2
"p003439","cl",2,1,3
"p003440","cl",1,1,2
"p003441","cl",1,1,2
"p003442","cl",1,2,3
"p003443","cl",1,1,2
"p003444","cl",1,2,3
"p003445","cl",1,2,3
"p003446","cl",1,1,2
"p003447","cl",1,1,2
"p003448","cl",1,1,2
"p003449","cl",1,2,3
"p003450","cl",1,0,1
"p003451","cl",1,3,4
"p003452","cl",1,1,2
"p003453","cl",1,1,2
"p003454","cl",1,1,2
"p003455","cl",0,2,2
"p003456","cl",1,1,2
"p003457","cl",2,1,3
"p003458","cl",2,1,3
"p003459","cl",1,1,2
"p003460","cl",1,2,3
"p003461","cl",1,0,1
"p003462","cl",2,1,3
"p003463","cl",1,1,2
"p003464","cl",1,1,2
"p003465","cl",1,1,2
"p003466","cl",1,2,3
"p003467","cl",1,1,2
"p003468","cl",1,1,2
"p003469","cl",1,1,2
"p003470","cl",2,1,3
"p003471","cl",1,1,2
"p003472","cl",1,1,2
"p003473","cl",2,1,3
"p003474","cl",1,1,2
"p003475","cl",1,2,3
"p003476","cl",2,1,3
"p003477","cl",1,1,2
"p003478","cl",1,1,2
"p003479","cl",1,1,2
"p003480","cl",1,1,2
"p003481","cl",1,2,3
"p003482","cl",1,1,2
"p003483","cl",2,1,3
"p003484","cl",2,1,3
"p003485","cl",1,1,2
"p003486","cl",1,1,2
"p003487","cl",1,1,2
"p003488","cl",1,2,3
"p003489","cl",1,1,2
"p003490","cl",2,1,3
"p003491","cl",2,2,4
"p003492","cl",2,1,3
"p003493","cl",1,1,2
"p003494","cl",1,2,3
"p003495","cl",1,1,2
"p003496","cl",1,1,2
"p003497","cl",3,1,4
"p003498","cl",1,1,2
"p003499","cl",1,1,2
"p003500","cl",1,1,2
"p003501","cl",2,1,3
"p003502","cl",1,1,2
"p003503","cl",2,1,3
"p003504","cl",1,1,2
"p003505","cl",2,1,3
"p003506","cl",1,1,2
"p003507","cl",1,1,2
"p003508","cl",1,3,4
"p003509","cl",1,1,2
"p003510","cl",1,2,3
"p003511","cl",1,1,2
"p003512","cl",2,1,3
"p003513","cl",1,1,2
"p003514","cl",1,1,2
"p003515","cl",1,1,2
"p003516","cl",1,1,2
"p003517","cl",2,2,4
"p003518","cl",1,1,2
"p003519","cl",1,1,2
"p003520","cl",1,1,2
"p003521","cl",1,1,2
"p003522","cl",2,1,3
"p003523","cl",2,2,4
"p003524","cl",1,1,2
"p003525","cl",1,1,2
"p003526","cl",1,2,3
"p003527","cl",3,3,6
"p003528","cl",1,1,2
"p003529","cl",1,1,2
"p003530","cl",1,1,2
"p003531","cl",1,1,2
"p003532","cl",1,1,2
"p003533","cl",1,2,3
"p003534","cl",1,2,3
"p003535","cl",1,3,4
"p003536","cl",1,1,2
"p003537","cl",3,2,5
"p003538","cl",2,1,3
"p003539","cl",1,1,2
"p003540","cl",1,1,2
"p003541","cl",1,1,2
"p003542","cl",1,1,2
"p003543","cl",1,1,2
"p003544","cl",1,2,3
"p003545","cl",1,1,2
"p003546","cl",3,2,5
"p003547","cl",1,1,2
"p003548","cl",2,1,3
"p003549","cl",1,1,2
"p003550","cl",1,1,2
"p003551","cl",1,1,2
"p003552","cl",2,2,4
"p003553","cl",1,1,2
"p003554","cl",1,1,2
"p003555","cl",0,3,3
"p003556","cl",1,1,2
"p003557","cl",2,1,3
"p003558","cl",2,2,4
"p003559","cl",1,1,2
"p003560","cl",1,1,2
"p003561","cl",1,2,3
"p003562","cl",1,1,2
"p003563","cl",1,1,2
"p003564","cl",1,1,2
"p003565","cl",1,1,2
"p003566","cl",1,2,3
"p003567","cl",1,1,2
"p003568","cl",2,1,3
"p003569","cl",1,2,3
"p003570","cl",1,1,2
"p003571","cl",1,1,2
"p003572","cl",1,2,3
"p003573","cl",2,1,3
"p003574","cl",1,1,2
"p003575","cl",2,0,2
"p003576","cl",1,1,2
"p003577","cl",1,1,2
"p003578","cl",1,1,2
"p003579","cl",5,1,6
"p003580","cl",2,1,3
"p003581","cl",2,2,4
"p003582","cl",2,1,3
"p003583","cl",1,2,3
"p003584","cl",2,1,3
"p003585","cl",1,1,2
"p003586","cl",1,1,2
"p003587","cl",1,1,2
"p003588","cl",1,1,2
"p003589","cl",1,1,2
"p003590","cl",1,1,2
"p003591","cl",1,1,2
"p003592","cl",1,1,2
"p003593","cl",1,1,2
"p003594","cl",1,1,2
"p003595","cl",2,1,3
"p003596","cl",1,1,2
"p003597","cl",1,1,2
"p003598","cl",2,2,4
"p003599","cl",1,0,1
"p003600","cl",1,1,2
"p003601","cl",1,1,2
"p003602","cl",3,1,4
"p003603","cl",2,1,3
"p003604","cl",1,1,2
"p003605","cl",1,2,3
"p003606","cl",2,2,4
"p003607","cl",1,1,2
"p003608","cl",1,1,2
"p003609","cl",2,2,4
"p003610","cl",1,2,3
"p003611","cl",1,1,2
"p003612","cl",1,1,2
"p003613","cl",1,1,2
"p003614","cl",1,2,3
"p003615","cl",1,1,2
"p003616","cl",1,1,2
"p003617","cl",1,2,3
"p003618","cl",2,1,3
"p003619","cl",1,1,2
"p003620","cl",2,1,3
"p003621","cl",1,1,2
"p003622","cl",1,1,2
"p003623","cl",1,1,2
"p003624","cl",1,1,2
"p003625","cl",6,1,7
"p003626","cl",3,2,5
"p003627","cl",1,1,2
"p003628","cl",1,1,2
"p003629","cl",1,1,2
"p003630","cl",1,1,2
"p003631","cl",1,2,3
"p003632","cl",1,1,2
"p003633","cl",1,1,2
"p003634","cl",3,1,4
"p003635","cl",1,1,2
"p003636","cl",1,2,3
"p003637","cl",2,1,3
"p003638","cl",2,1,3
"p003639","cl",1,2,3
"p003640","cl",1,1,2
"p003641","cl",3,2,5
"p003642","cl",1,1,2
"p003643","cl",1,2,3
"p003644","cl",1,2,3
"p003645","cl",1,1,2
"p003646","cl",0,1,1
"p003647","cl",1,1,2
"p003648","cl",1,1,2
"p003649","cl",1,1,2
"p003650","cl",1,1,2
"p003651","cl",1,1,2
"p003652","cl",1,1,2
"p003653","cl",1,1,2
"p003654","cl",1,2,3
"p003655","cl",1,1,2
"p003656","cl",3,1,4
"p003657","cl",1,2,3
"p003658","cl",1,1,2
"p003659","cl",1,1,2
"p003660","cl",1,1,2
"p003661","cl",1,1,2
"p003662","cl",1,2,3
"p003663","cl",1,1,2
"p003664","cl",1,1,2
"p003665","cl",1,1,2
"p003666","cl",1,1,2
"p003667","cl",2,1,3
"p003668","cl",1,1,2
"p003669","cl",2,1,3
"p003670","cl",1,1,2
"p003671","cl",1,1,2
"p003672","cl",1,2,3
"p003673","cl",1,1,2
"p003674","cl",2,1,3
"p003675","cl",1,3,4
"p003676","cl",1,1,2
"p003677","cl",2,2,4
"p003678","cl",1,2,3
"p003679","cl",2,2,4
"p003680","cl",1,2,3
"p003681","cl",1,2,3
"p003682","cl",2,1,3
"p003683","cl",1,2,3
"p003684","cl",1,1,2
"p003685","cl",1,1,2
"p003686","cl",1,1,2
"p003687","cl",1,1,2
"p003688","cl",1,1,2
"p003689","cl",1,1,2
"p003690","cl",1,1,2
"p003691","cl",2,1,3
"p003692","cl",1,1,2
"p003693","cl",1,1,2
"p003694","cl",1,2,3
"p003695","cl",1,1,2
"p003696","cl",1,1,2
"p003697","cl",2,2,4
"p003698","cl",1,0,1
"p003699","cl",2,1,3
"p003700","cl",2,1,3
"p003701","cl",1,1,2
"p003702","cl",1,1,2
"p003703","cl",2,2,4
"p003704","cl",1,1,2
"p003705","cl",1,1,2
"p003706","cl",1,1,2
"p003707","cl",2,2,4
"p003708","cl",1,1,2
"p003709","cl",1,1,2
"p003710","cl",1,1,2
"p003711","cl",1,2,3
"p003712","cl",2,1,3
"p003713","cl",3,1,4
"p003714","cl",1,1,2
"p003715","cl",1,1,2
"p003716","cl",1,2,3
"p003717","cl",1,1,2
"p003718","cl",2,1,3
"p003719","cl",2,1,3
"p003720","cl",1,1,2
"p003721","cl",1,1,2
"p003722","cl",1,1,2
"p003723","cl",1,1,2
"p003724","cl",3,1,4
"p003725","cl",1,1,2
"p003726","cl",1,2,3
"p003727","cl",1,2,3
"p003728","cl",1,1,2
"p003729","cl",1,2,3
"p003730","cl",1,2,3
"p003731","cl",1,1,2
"p003732","cl",1,0,1
"p003733","cl",1,1,2
"p003734","cl",1,1,2
"p003735","cl",2,1,3
"p003736","cl",1,1,2
"p003737","cl",1,1,2
"p003738","cl",1,1,2
"p003739","cl",1,1,2
"p003740","cl",1,2,3
"p003741","cl",1,2,3
"p003742","cl",1,1,2
"p003743","cl",1,1,2
"p003744","cl",2,1,3
"p003745","cl",1,1,2
"p003746","cl",1,1,2
"p003747","cl",1,1,2
"p003748","cl",1,1,2
"p003749","cl",1,2,3
"p003750","cl",1,2,3
"p003751","cl",1,1,2
"p003752","cl",3,1,4
"p003753","cl",1,1,2
"p003754","cl",1,1,2
"p003755","cl",1,1,2
"p003756","cl",1,1,2
"p003757","cl",1,1,2
"p003758","cl",1,1,2
"p003759","cl",1,1,2
"p003760","cl",1,1,2
"p003761","cl",1,1,2
"p003762","cl",1,1,2
"p003763","cl",1,1,2
"p003764","cl",1,2,3
"p003765","cl",3,1,4
"p003766","cl",1,1,2
"p003767","cl",1,1,2
"p003768","cl",1,1,2
"p003769","cl",1,1,2
"p003770","cl",1,2,3
"p003771","cl",1,1,2
"p003772","cl",1,1,2
"p003773","cl",1,1,2
"p003774","cl",1,2,3
"p003775","cl",1,2,3
"p003776","cl",1,2,3
"p003777","cl",1,1,2
"p003778","cl",1,2,3
"p003779","cl",1,1,2
"p003780","cl",1,2,3
"p003781","cl",2,1,3
"p003782","cl",1,1,2
"p003783","cl",1,2,3
"p003784","cl",1,1,2
"p003785","cl",1,2,3
"p003786","cl",1,1,2
"p003787","cl",2,1,3
"p003788","cl",2,1,3
"p003789","cl",3,1,4
"p003790","cl",2,1,3
"p003791","cl",1,1,2
"p003792","cl",1,1,2
"p003793","cl",1,2,3
"p003794","cl",2,1,3
"p003795","cl",1,1,2
"p003796","cl",1,1,2
"p003797","cl",1,1,2
"p003798","cl",1,2,3
"p003799","cl",1,2,3
"p003800","cl",2,1,3
"p003801","cl",1,1,2
"p003802","cl",2,2,4
"p003803","cl",1,2,3
"p003804","cl",1,1,2
"p003805","cl",1,1,2
"p003806","cl",1,1,2
"p003807","cl",1,1,2
"p003808","cl",1,1,2
"p003809","cl",1,1,2
"p003810","cl",0,1,1
"p003811","cl",1,1,2
"p003812","cl",1,3,4
"p003813","cl",1,1,2
"p003814","cl",2,1,3
"p003815","cl",1,2,3
"p003816","cl",1,1,2
"p003817","cl",1,1,2
"p003818","cl",0,1,1
"p003819","cl",1,1,2
"p003820","cl",1,1,2
"p003821","cl",1,1,2
"p003822","cl",1,1,2
"p003823","cl",1,1,2
"p003824","cl",1,1,2
"p003825","cl",1,1,2
"p003826","cl",1,2,3
"p003827","cl",1,2,3
"p003828","cl",2,2,4
"p003829","cl",2,1,3
"p003830","cl",1,1,2
"p003831","cl",1,1,2
"p003832","cl",2,1,3
"p003833","cl",1,2,3
"p003834","cl",1,1,2
"p003835","cl",2,1,3
"p003836","cl",1,3,4
"p003837","cl",1,1,2
"p003838","cl",1,1,2
"p003839","cl",1,2,3
"p003840","cl",1,1,2
"p003841","cl",1,1,2
"p003842","cl",1,1,2
"p003843","cl",1,1,2
"p003844","cl",1,2,3
"p003845","cl",1,1,2
"p003846","cl",1,1,2
"p003847","cl",2,1,3
"p003848","cl",1,1,2
"p003849","cl",1,3,4
"p003850","cl",2,1,3
"p003851","cl",1,1,2
"p003852","cl",1,1,2
"p003853","cl",0,2,2
"p003854","cl",2,1,3
"p003855","cl",1,1,2
"p003856","cl",1,1,2
"p003857","cl",2,1,3
"p003858","cl",2,1,3
"p003859","cl",1,3,4
"p003860","cl",1,2,3
"p003861","cl",1,1,2
"p003862","cl",3,2,5
"p003863","cl",1,1,2
"p003864","cl",3,1,4
"p003865","cl",2,1,3
"p003866","cl",1,1,2
"p003867","cl",1,2,3
"p003868","cl",1,1,2
"p003869","cl",1,1,2
"p003870","cl",1,2,3
"p003871","cl",1,2,3
"p003872","cl",1,1,2
"p003873","cl",1,2,3
"p003874","cl",1,1,2
"p003875","cl",1,1,2
"p003876","cl",1,2,3
"p003877","cl",1,1,2
"p003878","cl",1,1,2
"p003879","cl",3,1,4
"p003880","cl",2,1,3
"p003881","cl",1,2,3
"p003882","cl",1,1,2
"p003883","cl",1,2,3
"p003884","cl",1,1,2
"p003885","cl",1,1,2
"p003886","cl",1,2,3
"p003887","cl",1,1,2
"p003888","cl",1,1,2
"p003889","cl",1,1,2
"p003890","cl",1,1,2
"p003891","cl",1,1,2
"p003892","cl",2,1,3
"p003893","cl",1,2,3
"p003894","cl",1,1,2
"p003895","cl",1,1,2
"p003896","cl",1,0,1
"p003897","cl",1,2,3
"p003898","cl",1,1,2
"p003899","cl",1,1,2
"p003900","cl",1,1,2
"p003901","cl",2,1,3
"p003902","cl",1,2,3
"p003903","cl",1,1,2
"p003904","cl",1,2,3
"p003905","cl",1,1,2
"p003906","cl",1,1,2
"p003907","cl",1,1,2
"p003908","cl",2,2,4
"p003909","cl",1,1,2
"p003910","cl",1,1,2
"p003911","cl",1,1,2
"p003912","cl",1,1,2
"p003913","cl",2,1,3
"p003914","cl",1,1,2
"p003915","cl",2,1,3
"p003916","cl",1,3,4
"p003917","cl",2,1,3
"p003918","cl",1,1,2
"p003919","cl",2,1,3
"p003920","cl",1,1,2
"p003921","cl",1,1,2
"p003922","cl",2,1,3
"p003923","cl",2,1,3
"p003924","cl",1,1,2
"p003925","cl",1,1,2
"p003926","cl",2,1,3
"p003927","cl",1,1,2
"p003928","cl",1,1,2
"p003929","cl",3,1,4
"p003930","cl",1,3,4
"p003931","cl",1,1,2
"p003932","cl",1,1,2
"p003933","cl",1,2,3
"p003934","cl",1,1,2
"p003935","cl",3,1,4
"p003936","cl",1,1,2
"p003937","cl",2,1,3
"p003938","cl",1,1,2
"p003939","cl",1,1,2
"p003940","cl",2,3,5
"p003941","cl",2,1,3
"p003942","cl",1,1,2
"p003943","cl",1,1,2
"p003944","cl",1,1,2
"p003945","cl",1,1,2
"p003946","cl",1,3,4
"p003947","cl",1,1,2
"p003948","cl",1,1,2
"p003949","cl",1,1,2
"p003950","cl",1,2,3
"p003951","cl",2,1,3
"p003952","cl",2,1,3
"p003953","cl",1,1,2
"p003954","cl",1,1,2
"p003955","cl",2,2,4
"p003956","cl",1,1,2
"p003957","cl",2,1,3
"p003958","cl",1,1,2
"p003959","cl",1,1,2
"p003960","cl",1,1,2
"p003961","cl",1,1,2
"p003962","cl",1,1,2
"p003963","cl",1,1,2
"p003964","cl",1,1,2
"p003965","cl",1,1,2
"p003966","cl",2,2,4
"p003967","cl",1,1,2
"p003968","cl",2,1,3
"p003969","cl",2,1,3
"p003970","cl",1,2,3
"p003971","cl",1,2,3
"p003972","cl",2,1,3
"p003973","cl",1,2,3
"p003974","cl",1,2,3
"p003975","cl",1,1,2
"p003976","cl",1,2,3
"p003977","cl",1,2,3
"p003978","cl",1,2,3
"p003979","cl",2,1,3
"p003980","cl",1,1,2
"p003981","cl",1,2,3
"p003982","cl",1,3,4
"p003983","cl",1,1,2
"p003984","cl",2,1,3
"p003985","cl",1,1,2
"p003986","cl",3,1,4
"p003987","cl",1,3,4
"p003988","cl",1,1,2
"p003989","cl",2,1,3
"p003990","cl",1,5,6
"p003991","cl",1,1,2
"p003992","cl",1,1,2
