"db","X_id","X_rev","value","timestamp","study_id","uid"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002594_p001684_y2017","1-0bf2c1a3241aa45af5dec3531d44b5ce","T","2019-03-27T22:45:00.963Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002595_p000684_y2008","1-468977f5c393c9ee4bfb22fcdaee8a7c","T","2019-03-27T22:45:09.016Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002596_p002666_y2008","1-bb492a5fce51559bfd7133114a345ab2","T","2019-03-27T22:45:12.710Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002597_p000254_y2008","1-35378a5bbaa08229ec64e9722f1f3748","T","2019-03-27T22:45:27.580Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002598_p004356_y2008","1-27baf071ddf38f09444d77f44e305a5e","T","2019-03-27T22:45:38.814Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002599_p005940_y2008","1-58fb9f971249f9a61d3e5fc458811a44","T","2019-03-27T22:45:43.273Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002600_p005685_y2017","1-aabb742b0251ca281f07ddc419dcd2c7","T","2019-03-27T22:45:48.559Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002601_p005128_y2017","1-6d0ca94111a1f6f1e0f13cf3e8aed701","T","2019-03-27T22:46:00.222Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002602_p002066_y2008","1-7f10d0ac9b1214f77d2552b319a8287d","N","2019-03-27T22:46:24.615Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002603_p002906_y2008","1-b8e1853809602d9d747e5fd7a2063300","T","2019-03-27T22:46:29.648Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002604_p004396_y2017","1-b9c95ade72cbcfbd2239cd8ab08d7a24","N","2019-03-27T22:46:46.221Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002605_p001991_y2017","1-216c3201139bdcdbc9d1931cb930256f","T","2019-03-27T22:46:50.384Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002606_p006092_y2017","1-a390699d2c3d2c8b19391f6a3fc0e5a9","N","2019-03-27T22:46:57.762Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002607_p002030_y2008","1-80258cef227b34f4e520e961973b338c","T","2019-03-27T22:47:04.730Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002608_p001396_y2008","1-0d00fb31c3e4367088530b1fe665cee0","T","2019-03-27T22:47:07.402Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002609_p001332_y2017","1-0865484890dcdc0169058df5bb538d8b","T","2019-03-27T22:47:10.211Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002610_p001585_y2008","1-7767cdf6eb08a9f550e1d5909b472c97","T","2019-03-27T22:47:16.925Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002611_p002991_y2008","1-703427771b23c924c438f94848aa443f","N","2019-03-27T22:47:20.312Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002612_p006488_y2008","1-f77300defcfd4e00410f7fdba51f2e9e","N","2019-03-27T22:47:29.914Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002613_p000219_y2008","1-c3aba1f415080f588004ee3d1b06c35e","T","2019-03-27T22:47:34.189Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002614_p002542_y2008","1-1b2fe3c4f9fce27b3b5728eb1e866e5a","T","2019-03-27T22:47:36.889Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002615_p002744_y2008","1-33e56a86654f67975aa7b31cccb61bc2","T","2019-03-27T22:47:41.150Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002616_p000390_y2008","1-f5ea5a99fe78927750a470fbdc271583","N","2019-03-27T22:47:46.088Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002617_p005528_y2017","1-cedd8b5feab1f2b211fc9d9da639b551","T","2019-03-27T22:47:51.772Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002618_p003558_y2008","1-e228ffe37f76055217e781433ce13904","T","2019-03-27T22:48:04.210Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002619_p005552_y2017","1-4d8d8bf0cc0a0855ef6071a0da0e93d1","T","2019-03-27T22:48:11.186Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002620_p005426_y2017","1-409494529a49d139d773ea3bfc0ca7b7","N","2019-03-27T22:48:24.883Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002621_p000945_y2017","1-4c1f9ebcbbf119a27e4668770b64f4a8","T","2019-03-27T22:48:34.420Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002622_p000903_y2017","1-5876dfc719cf29126f10adff1e298a88","N","2019-03-27T22:48:39.695Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002623_p000676_y2017","1-818cb6ad7105c08a7647159bdb9f56a1","T","2019-03-27T22:48:45.325Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002624_p002911_y2008","1-338f23a599c3fa7fe7a982e97fd093db","N","2019-03-27T22:48:51.674Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002625_p000465_y2017","1-0aa706f9e1bd7d6810eaaee8bedff13b","T","2019-03-27T22:49:07.849Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002626_p003841_y2008","1-023b83229034bb4b1d840040eda528ec","N","2019-03-27T22:49:15.798Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002627_p001857_y2008","1-e0c796101d6c4a47ec0974981347d516","N","2019-03-27T22:49:25.274Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002628_p001439_y2008","1-6daa718e2615bb445d9e000ad329da66","N","2019-03-27T22:49:41.853Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002629_p004133_y2008","1-a847992f68d7f4b094f205c8db6e3f6f","T","2019-03-27T22:49:44.323Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002630_p003681_y2017","1-a633e22cf83de3620ba25ba93007d9ac","T","2019-03-27T22:49:53.894Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002631_p003160_y2008","1-50440af4a6a1ca960abeec69d40041de","T","2019-03-27T22:49:56.508Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002632_p002674_y2017","1-c9c2235a8d8c60ca01a7d773f279a671","N","2019-03-27T22:49:59.065Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002633_p002835_y2008","1-541b2f156e5476ae9c7a5b4ca0ddfb44","T","2019-03-27T22:50:03.325Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002634_p001224_y2017","1-e196e6f78f87eedebb68275f447c268d","T","2019-03-27T22:50:08.109Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002635_p000946_y2017","1-ce12fdeaad58f8ac4286de69e7b0b4f3","T","2019-03-27T22:50:14.538Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002636_p000842_y2017","1-5b3c4b29da522b7ca608a858e23c0f02","T","2019-03-27T22:50:18.913Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002637_p002730_y2017","1-ca216ac5ad2a2b55f054dc5b767d356d","T","2019-03-27T22:50:28.464Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002638_p003433_y2017","1-2323ead4f69cfedafc4e4aee154a98ba","N","2019-03-27T22:50:34.601Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002639_p003253_y2017","1-a959a46ddb262fa3bb434c1200e8bef2","T","2019-03-27T22:50:41.094Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002640_p005302_y2017","1-b964c14d42187ab49f69c3c2c8ffde42","T","2019-03-27T22:50:47.489Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002641_p003086_y2008","1-9925ca24fe8218f831af790d4a8b1fa1","T","2019-03-27T22:51:25.731Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002642_p005536_y2008","1-4f97a8a0c3a8f9f96aba7d574b6c8a39","T","2019-03-27T22:51:31.451Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002643_p001225_y2017","1-d67a5d07a5aac726961c49700a996b88","T","2019-03-27T22:51:35.753Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002644_p002521_y2017","1-31438ab82997a72b08446b39a5e4cb06","T","2019-03-27T22:51:43.147Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002645_p000917_y2008","1-c3b0332ed13f2c9d6d8fbba944e17f6d","T","2019-03-27T22:51:50.309Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002646_p006239_y2008","1-cdbfc7a9726df76f32272fcb6ce29c2c","T","2019-03-27T22:51:57.462Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002647_p003983_y2008","1-63d77be309fef9be8ac60ac27527c9c9","T","2019-03-27T22:52:01.404Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002648_p004088_y2008","1-c192bec9bcf340b750e7e33e5b6e0f1e","T","2019-03-27T22:52:03.544Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002649_p003420_y2008","1-29b6da58a9c420d8166be56b87553f52","T","2019-03-27T22:52:05.441Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002650_p000009_y2017","1-1f7fb47be0272d7e0efe739dfa131327","T","2019-03-27T22:52:09.958Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002651_p003245_y2017","1-dd1d485f9d5b8435052f044c750830ed","N","2019-03-27T22:52:22.015Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002652_p004689_y2017","1-34911aa2a00bad7516d65543411df58d","T","2019-03-27T22:52:27.148Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002653_p005946_y2008","1-1f366651519468037dcaade2d471bff5","N","2019-03-27T22:52:48.872Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002654_p000152_y2008","1-ebcbd0011c0f7ca832e657c897f69f82","N","2019-03-27T22:53:04.368Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002655_p002424_y2017","1-77f5416cbd204bf0fe523507fbf7f7cf","T","2019-03-27T22:53:06.938Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002656_p003107_y2008","1-c794b335334351c7d6f8a8618dc56575","N","2019-03-27T22:53:16.700Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002657_p000702_y2017","1-136d6d09d1e667f46b32c480c98e33f8","T","2019-03-27T22:53:51.662Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002658_p001674_y2017","1-f50f5527eac91389f793fc472408afcf","T","2019-03-27T22:53:58.388Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002659_p004325_y2008","1-824ea3e8a7bbc1a36823728921463113","N","2019-03-27T22:54:08.105Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002660_p003709_y2017","1-e11ef32bb8a6f9d3314537a251f4b278","N","2019-03-28T18:14:21.579Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002661_p003675_y2017","1-2958bf151efe58dddfe8d2f47f925a65","T","2019-03-28T18:14:23.948Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002662_p003645_y2017","1-b0dab392c5dddf97b232bf08a8198696","N","2019-03-28T18:14:40.560Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002663_p006146_y2017","1-72559e240620c3729153be7a19898f3d","T","2019-03-28T18:14:42.486Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002664_p005574_y2017","1-f7a7d7a36575cecb5178e87dd1b2bf80","N","2019-03-28T18:14:46.868Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002665_p002378_y2017","1-054a6d1fa46b1051a253c7178d357253","T","2019-03-28T18:14:49.035Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002666_p004443_y2017","1-47809aa23ab77896f04c1501cb7d93c7","T","2019-03-28T18:14:50.441Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002667_p000738_y2017","1-8ad58a7c99dc42439fa3abb4bcfbdbd5","T","2019-03-28T18:14:51.774Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002668_p004486_y2008","1-0d1ec8cea6e870d65e41da211877d9a4","N","2019-03-28T18:14:53.541Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002669_p002410_y2008","1-acbc7ddb6bd39eaae1a3a04ea8faaf03","T","2019-03-28T18:14:55.446Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002670_p001115_y2008","1-fbec37be6c0bc941c7183f5ece411a15","N","2019-03-28T18:15:00.398Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002671_p005211_y2008","1-c9ae3ec79872c53815181bc6aef207e9","T","2019-03-28T18:15:02.471Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002672_p004352_y2017","1-ce4c451219381303af62acd0f88d38ee","N","2019-03-28T18:15:04.471Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002673_p005361_y2008","1-1f2f286a88b8cdff231548b1ff99ee25","N","2019-03-28T18:15:06.671Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002674_p005971_y2008","1-1e06bf1ebeb6cf8eec1af03b3bad69d9","N","2019-03-28T18:15:10.301Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002675_p003824_y2008","1-2dff4729205fa0bccb1df0079ecb31ce","T","2019-03-28T18:15:12.847Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002676_p000280_y2008","1-ea10ff6fedde4fde40f424682bd43519","T","2019-03-28T18:15:22.989Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002677_p001024_y2008","1-26cbe2753eba1ac00ebe132e147ce7b0","T","2019-03-28T18:16:55.753Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002678_p002189_y2008","1-9a086a819a24a371b23e9f2f38db3d89","N","2019-03-28T18:17:02.703Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002679_p004708_y2017","1-24be793b64391cec58f83544bea3c157","T","2019-03-28T18:17:05.095Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002680_p000021_y2017","1-36a04a41688d84b77f0bef5d5bbda7fb","T","2019-03-28T18:17:14.827Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002681_p001423_y2017","1-4284e244d61f549868b69d10b7495bf3","T","2019-03-28T18:17:19.452Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002682_p004531_y2008","1-1610ef784d35fb09322cfad8306e9d4a","T","2019-03-28T18:17:22.835Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002683_p004441_y2017","1-a93a02a37524538d9b26dfca0ec06cf4","N","2019-03-28T18:17:25.058Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002684_p000561_y2008","1-6ce92c5b5e353ca9d53ae577511590be","T","2019-03-28T18:17:29.859Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002685_p004196_y2008","1-3eaf4ec7fb04ffe9efeb490779ecd673","N","2019-03-28T18:17:43.757Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002686_p002087_y2008","1-07748d2ee2d5aa47d69d2ce34e024274","T","2019-03-28T18:17:54.316Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002687_p003442_y2017","1-efc68d9169032401718380fb13cebe62","T","2019-03-28T18:17:58.638Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002688_p001765_y2017","1-79958d343bce938bb86247930829d6f2","N","2019-03-28T18:18:04.553Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002689_p001431_y2017","1-97d3ed9530588079dd99996ff715165e","T","2019-03-28T18:18:07.839Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002690_p002707_y2017","1-f207b2c2dbd9fe13ce7ab56f9c29a738","T","2019-03-28T18:18:10.284Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002691_p003037_y2008","1-2c942f5bb5124ba657fa745aa18ed061","T","2019-03-28T18:18:14.965Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002692_p002101_y2008","1-9b33a93523df4f4323233bb37c74b735","N","2019-03-28T18:18:21.182Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002693_p002156_y2008","1-cdefc789826cdf5f16d2b7ea4a33f0b6","T","2019-03-28T18:18:30.857Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002694_p002994_y2008","1-1f6833a17f2a5a8dfcbd58ab9040299c","N","2019-03-28T18:18:42.835Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002695_p006154_y2017","1-e51a5e9d9d827a6c415f5831140aa99a","N","2019-03-28T18:18:55.145Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002696_p003447_y2008","1-9a211a67199330f02e1533995ed902dc","N","2019-03-28T18:18:58.139Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002697_p004039_y2008","1-4e8d843e9cca751ecf30da0db8a34a29","N","2019-03-28T18:19:05.611Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002698_p003225_y2008","1-b376fca6a40ba85558e997ea667865b5","N","2019-03-28T18:19:15.161Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002699_p006287_y2008","1-c8fda65febe8f06d14c5115adb136f06","N","2019-03-28T18:19:26.354Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002700_p002581_y2008","1-a5384e206d07735ec2464fdb1b2d9c04","N","2019-03-28T18:19:36.482Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002701_p000315_y2008","1-9479315ed1628818909b856eafaf8d32","N","2019-03-28T18:19:44.469Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002702_p003144_y2008","1-bcd97a3d7359ef4802d62902269941ad","T","2019-03-28T18:19:48.090Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002703_p003120_y2017","1-9ed5eeacfde283fc751dd59c3bf82e35","N","2019-03-28T18:19:50.178Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002704_p000806_y2017","1-b05c504238855172fc5743c09f56c48a","T","2019-03-28T18:19:54.718Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002705_p004751_y2017","1-06874139afb396d4c4725c1470bad66a","T","2019-03-28T18:20:04.098Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002706_p000188_y2017","1-bf08e267833b0840fa8761508d686cfd","N","2019-03-28T18:20:08.479Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002707_p003730_y2017","1-725cd92e5ddd0b7821c1351cc70bc2c5","N","2019-03-28T18:20:14.369Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002708_p005655_y2017","1-74afe48f3c48c509e20e371d5e5ac2ae","T","2019-03-28T18:20:16.545Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002709_p001504_y2008","1-152527f1ea3bd3ea1ab40845bdfd10c1","T","2019-03-28T18:20:26.534Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002710_p000138_y2008","1-20f9d246c93ab8081cb91e1f25a809da","T","2019-03-28T18:20:30.585Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002711_p002160_y2008","1-d94f366b5fea266928d2213baa4cf14e","T","2019-03-28T18:20:42.245Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002712_p000381_y2008","1-c184d063f406f88a7d9f97312cda157a","T","2019-03-28T18:20:54.083Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002713_p002462_y2017","1-0cd8b9c5c06a7409f566870990bc00ff","T","2019-03-28T18:20:55.709Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002714_p005896_y2008","1-03dbc6dd09170d962e4fc01da74927c9","T","2019-03-28T18:22:38.239Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002715_p001835_y2017","1-8f3929722957d1fa36edd8cb77f56ce0","T","2019-03-28T18:22:40.993Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002716_p001639_y2008","1-6da7f233d3b935511223d543f5370dce","N","2019-03-28T18:22:43.583Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002717_p005947_y2017","1-0962f4bca5e325cefa1085d5c83ffa2f","N","2019-03-28T18:22:59.890Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002718_p004731_y2017","1-7baf99666374ad0b888d3f5e445f8e58","T","2019-03-28T18:23:07.276Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002719_p002681_y2017","1-2d29f08aea024a7ef71a465c7f1f73da","T","2019-03-28T18:23:10.393Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002720_p003516_y2017","1-a1df9912bc008f6cfbf898daf6187b9a","N","2019-03-28T18:23:14.523Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002721_p002430_y2017","1-d82ff50ed0a7199c09a82f7e77cdae92","T","2019-03-28T18:23:17.381Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002722_p002225_y2008","1-7318ef0cf09b73277b25ea27454d18aa","T","2019-03-28T18:23:27.162Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002723_p005365_y2008","1-630d32dc5afae8341f08911cde461851","N","2019-03-28T18:23:36.157Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002724_p000862_y2017","1-f10b6550899089b17ce0a4ee7723e998","N","2019-03-28T18:23:37.898Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002725_p005628_y2008","1-c575323a8861bd3ca641eb2e13a667af","T","2019-03-28T18:23:40.033Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002726_p006032_y2017","1-30008f1d95cae087c370b2532982d243","T","2019-03-28T18:23:42.179Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002727_p001176_y2017","1-8edb110b730d77c29ce0e8d8a5cf7e9a","T","2019-03-28T18:23:47.004Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002728_p001572_y2017","1-88e0393d25d1eab697f9ed95a12d9223","T","2019-03-28T18:23:48.771Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002729_p006281_y2017","1-389899bb4e743ef0a42c217bcc5cbc28","T","2019-03-28T18:23:50.682Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002730_p001376_y2008","1-0221276374807611f8133302a8a4018a","T","2019-03-28T18:23:58.291Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002731_p000632_y2017","1-54777f29685fbeb12925063fdc4750e1","T","2019-03-28T18:24:01.466Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002732_p000319_y2008","1-9118dba7a4d42d052f2f7ee7e9f056d3","N","2019-03-28T18:24:10.514Z","oc_primary_study","G"
"userdb-6a6c6d61727a756f6c6140676d61696c2e636f6d","id00002733_p002498_y2008","1-8f4f85ea99107d0381ca1b18f553aefb","N","2019-03-28T18:24:17.446Z","oc_primary_study","G"
